Key,Data
전일 종가,15.73
금일 변동,15.74-15.97
매출,38.21M
금일 시가,15.74
52주 변동폭,15.43-20.69
주당순이익,1.63
거래량,"8,747"
총 시가,180.72M
배당금,"0.80
(5.08%)"
평균 거래량,"28,968"
주가수익비율,9.64
베타,0.77
1년 변동률,-10.51%
발행주식수,"11,401,677"
다음 실적 발표일,2022년 7월 21일
