Key,Data
전일 종가,80.3
금일 변동,79.82-81.87
매출,321.99M
금일 시가,80.28
52주 변동폭,68.14-93.52
주당순이익,3.51
거래량,"157,270"
총 시가,3.79B
배당금,"2.04
(2.52%)"
평균 거래량,"193,891"
주가수익비율,22.88
베타,0.84
1년 변동률,5.58%
발행주식수,"46,778,999"
다음 실적 발표일,2022년 7월 21일
