Key,Data
전일 종가,2.79
금일 변동,2.7-2.9
매출,37.28M
금일 시가,2.74
52주 변동폭,2.56-3.95
주당순이익,0.26
거래량,"8,399"
총 시가,17.96M
배당금,"N/A
(N/A)"
평균 거래량,"20,398"
주가수익비율,10.99
베타,0.4
1년 변동률,-1.69%
발행주식수,"6,194,166"
다음 실적 발표일,2022년 6월 23일
