Key,Data
전일 종가,4.48
금일 변동,4.45-4.78
매출,3.55M
금일 시가,4.52
52주 변동폭,4.3-13.5
주당순이익,-3.59
거래량,"10,909"
총 시가,35.66M
배당금,"N/A
(N/A)"
평균 거래량,"25,362"
주가수익비율,-
베타,0.63
1년 변동률,-56.92%
발행주식수,"7,906,728"
다음 실적 발표일,2022년 8월 09일
