Key,Data
전일 종가,8.92
금일 변동,8.66-9.3
매출,23.35M
금일 시가,8.78
52주 변동폭,6.07-42.5
주당순이익,-0.58
거래량,"288,252"
총 시가,33.86M
배당금,"N/A
(N/A)"
평균 거래량,"162,509"
주가수익비율,-
베타,0.87
1년 변동률,12.66%
발행주식수,"3,804,596"
다음 실적 발표일,2022년 6월 01일
