Key,Data
전일 종가,12.48
금일 변동,12.25-12.73
매출,522.33M
금일 시가,12.33
52주 변동폭,11.19-27.7
주당순이익,-0.99
거래량,"124,371"
총 시가,334.37M
배당금,"0.40
(3.17%)"
평균 거래량,"129,682"
주가수익비율,-
베타,1.55
1년 변동률,-45.51%
발행주식수,"26,516,108"
다음 실적 발표일,2022년 6월 08일
