Key,Data
전일 종가,5.18
금일 변동,5.16-5.31
매출,35.24M
금일 시가,5.17
52주 변동폭,4.28-9.78
주당순이익,0.47
거래량,"74,542"
총 시가,177.82M
배당금,"N/A
(N/A)"
평균 거래량,"355,781"
주가수익비율,10.93
베타,1.67
1년 변동률,-35.97%
발행주식수,"33,614,053"
다음 실적 발표일,2022년 8월 04일
