Key,Data
전일 종가,28.52
금일 변동,28.4-29.35
매출,344.74M
금일 시가,28.57
52주 변동폭,27.61-43.74
주당순이익,2.8
거래량,"802,670"
총 시가,2.26B
배당금,"1.20
(4.21%)"
평균 거래량,"830,411"
주가수익비율,10.18
베타,0.66
1년 변동률,-33.46%
발행주식수,"77,916,411"
다음 실적 발표일,2022년 7월 28일
