Key,Data
전일 종가,19.16
금일 변동,18.61-19.08
매출,107.52M
금일 시가,19.06
52주 변동폭,16.92-24.99
주당순이익,0.26
거래량,"409,852"
총 시가,1.08B
배당금,"N/A
(N/A)"
평균 거래량,"425,896"
주가수익비율,73.14
베타,1.23
1년 변동률,5.62%
발행주식수,"56,562,811"
다음 실적 발표일,2022년 8월 04일
