Key,Data
전일 종가,5.9
금일 변동,5.92-6.093
매출,69.76M
금일 시가,5.94
52주 변동폭,4.565-11.25
주당순이익,-0.18
거래량,"49,623"
총 시가,161.17M
배당금,"N/A
(N/A)"
평균 거래량,"82,046"
주가수익비율,-
베타,1.95
1년 변동률,-7.73%
발행주식수,"27,178,638"
다음 실적 발표일,2022년 8월 11일
