Key,Data
전일 종가,21.08
금일 변동,20.2-22.37
매출,59.89M
금일 시가,20.99
52주 변동폭,13.93-32.92
주당순이익,2.66
거래량,"9,557"
총 시가,105.93M
배당금,"0.14
(0.65%)"
평균 거래량,"10,976"
주가수익비율,8.11
베타,0.24
1년 변동률,53.93%
발행주식수,"4,839,297"
다음 실적 발표일,2022년 8월 15일
