Key,Data
전일 종가,4.98
금일 변동,4.735-4.9892
매출,41.24M
금일 시가,4.84
52주 변동폭,3.3-23.485
주당순이익,-2.33
거래량,"32,245"
총 시가,29.57M
배당금,"N/A
(N/A)"
평균 거래량,"67,272"
주가수익비율,-
베타,1.57
1년 변동률,-71.55%
발행주식수,"6,174,028"
다음 실적 발표일,2022년 8월 11일
