Key,Data
전일 종가,2.32
금일 변동,2.12-2.36
매출,399.54M
금일 시가,2.28
52주 변동폭,1.47-17.42
주당순이익,-0.3
거래량,"8,204,912"
총 시가,696.98M
배당금,"N/A
(N/A)"
평균 거래량,"5,863,736"
주가수익비율,-
베타,1.77
1년 변동률,-83.72%
발행주식수,"319,714,436"
다음 실적 발표일,2022년 8월 11일
