Key,Data
전일 종가,36.74
금일 변동,36.33-37.1
매출,1.05B
금일 시가,36.77
52주 변동폭,36.11-51
주당순이익,3.73
거래량,"208,068"
총 시가,1.45B
배당금,"N/A
(N/A)"
평균 거래량,"255,685"
주가수익비율,9.86
베타,1.3
1년 변동률,-4.3%
발행주식수,"39,789,622"
다음 실적 발표일,2022년 8월 08일
