Key,Data
전일 종가,21.03
금일 변동,21.07-21.78
매출,150.2M
금일 시가,21.2
52주 변동폭,19.95-48.37
주당순이익,-0.12
거래량,"65,396"
총 시가,314.15M
배당금,"N/A
(N/A)"
평균 거래량,"87,519"
주가수익비율,-
베타,1.1
1년 변동률,-50.66%
발행주식수,"14,543,860"
다음 실적 발표일,2022년 7월 27일
