Key,Data
전일 종가,18.73
금일 변동,17.88-18.62
매출,3.57B
금일 시가,18.62
52주 변동폭,14.67-21.63
주당순이익,0.36
거래량,"9,889,109"
총 시가,13.26B
배당금,"0.24
(1.29%)"
평균 거래량,"9,001,275"
주가수익비율,51.94
베타,1.18
1년 변동률,9.05%
발행주식수,"714,777,128"
다음 실적 발표일,2022년 8월 09일
