Key,Data
전일 종가,39.86
금일 변동,39.82-40.48
매출,271.28M
금일 시가,39.89
52주 변동폭,37.67-47.1
주당순이익,3.8
거래량,"152,429"
총 시가,2.38B
배당금,"1.28
(3.19%)"
평균 거래량,"283,436"
주가수익비율,10.49
베타,1.06
1년 변동률,-14.43%
발행주식수,"59,462,227"
다음 실적 발표일,2022년 7월 28일
