Key,Data
전일 종가,67
금일 변동,65.82-67.57
매출,6.82B
금일 시가,66.04
52주 변동폭,63.52-90
주당순이익,2.27
거래량,"5,423,533"
총 시가,37.21B
배당금,"1.104
(1.65%)"
평균 거래량,"5,305,960"
주가수익비율,29.54
베타,1.52
1년 변동률,-12.91%
발행주식수,"554,501,300"
다음 실적 발표일,2022년 8월 09일
