Key,Data
전일 종가,7.52
금일 변동,7.52-7.637
매출,53.78M
금일 시가,7.637
52주 변동폭,7.184-11.33
주당순이익,-0.05
거래량,528
총 시가,69.91M
배당금,"N/A
(N/A)"
평균 거래량,"7,324"
주가수익비율,-
베타,0.5
1년 변동률,-23.71%
발행주식수,"9,283,652"
다음 실적 발표일,2022년 7월 27일
