Key,Data
전일 종가,22.61
금일 변동,20.42-22.03
매출,337.16M
금일 시가,21.58
52주 변동폭,18.56-25.63
주당순이익,0.33
거래량,"272,036"
총 시가,900.43M
배당금,"N/A
(N/A)"
평균 거래량,"153,285"
주가수익비율,68.03
베타,1.45
1년 변동률,16.07%
발행주식수,"41,552,018"
다음 실적 발표일,2022년 7월 28일
