Key,Data
전일 종가,2.95
금일 변동,2.9-3
매출,302.75M
금일 시가,2.95
52주 변동폭,2.84-4.93
주당순이익,0.05
거래량,"2,474,013"
총 시가,1.14B
배당금,"0.40
(13.38%)"
평균 거래량,"3,576,308"
주가수익비율,63.83
베타,1.77
1년 변동률,-33.7%
발행주식수,"381,249,031"
다음 실적 발표일,2022년 8월 04일
