Key,Data
전일 종가,1.37
금일 변동,1.35-1.65
매출,230K
금일 시가,1.37
52주 변동폭,1.31-4.55
주당순이익,-1.47
거래량,"204,921"
총 시가,50.14M
배당금,"N/A
(N/A)"
평균 거래량,"171,373"
주가수익비율,-
베타,1.99
1년 변동률,-57.42%
발행주식수,"32,347,584"
다음 실적 발표일,2022년 5월 26일
