Key,Data
전일 종가,4.43
금일 변동,4.43-4.73
매출,29.13M
금일 시가,4.43
52주 변동폭,4.13-6.88
주당순이익,1.29
거래량,"40,357"
총 시가,70.43M
배당금,"0.09
(1.91%)"
평균 거래량,"68,604"
주가수익비율,3.45
베타,2.44
1년 변동률,-19.9%
발행주식수,"14,985,621"
다음 실적 발표일,-
