Key,Data
전일 종가,2.45
금일 변동,2.41-2.48
매출,26.33M
금일 시가,2.45
52주 변동폭,2.27-3.8
주당순이익,0.29
거래량,"24,305"
총 시가,49.26M
배당금,"0.26
(10.53%)"
평균 거래량,"46,129"
주가수익비율,8.31
베타,0.88
1년 변동률,-20.06%
발행주식수,"20,104,326"
다음 실적 발표일,2022년 8월 11일
