Key,Data
전일 종가,47.79
금일 변동,45.06-47.21
매출,1.08B
금일 시가,47.03
52주 변동폭,45.06-92.17
주당순이익,1.55
거래량,"1,399,592"
총 시가,7.86B
배당금,"0.26
(0.57%)"
평균 거래량,"981,226"
주가수익비율,29.22
베타,1.73
1년 변동률,-41.51%
발행주식수,"173,738,000"
다음 실적 발표일,2022년 8월 01일
