Key,Data
전일 종가,2.72
금일 변동,2.68-2.75
매출,490.37M
금일 시가,2.72
52주 변동폭,2.57-5.7
주당순이익,-0.18
거래량,"12,099"
총 시가,49.66M
배당금,"N/A
(N/A)"
평균 거래량,"50,683"
주가수익비율,-
베타,1.28
1년 변동률,-38.37%
발행주식수,"18,190,418"
다음 실적 발표일,2022년 8월 10일
