Key,Data
전일 종가,20.6
금일 변동,20.59-20.92
매출,1.12B
금일 시가,20.59
52주 변동폭,17.23-34.75
주당순이익,4.24
거래량,"162,396"
총 시가,323.66M
배당금,"0.25
(1.21%)"
평균 거래량,"102,062"
주가수익비율,4.86
베타,1.45
1년 변동률,-5.73%
발행주식수,"15,597,838"
다음 실적 발표일,2022년 7월 27일
