Key,Data
전일 종가,72.56
금일 변동,71.74-74.61
매출,3.26B
금일 시가,71.74
52주 변동폭,70.91-107.5
주당순이익,5.55
거래량,"363,116"
총 시가,4.63B
배당금,"1.20
(1.65%)"
평균 거래량,"442,844"
주가수익비율,13.07
베타,0.94
1년 변동률,-28.9%
발행주식수,"62,868,818"
다음 실적 발표일,2022년 7월 28일
