Key,Data
전일 종가,93.35
금일 변동,92.21-95.59
매출,813.8M
금일 시가,92.21
52주 변동폭,71.13-153.28
주당순이익,1.84
거래량,"159,181"
총 시가,3.27B
배당금,"N/A
(N/A)"
평균 거래량,"241,824"
주가수익비율,50.85
베타,1.5
1년 변동률,26.49%
발행주식수,"34,648,599"
다음 실적 발표일,2022년 8월 04일
