Key,Data
전일 종가,7.26
금일 변동,6.53-7.1
매출,107.93M
금일 시가,7.05
52주 변동폭,5.8-19.66
주당순이익,-0.46
거래량,"4,157,024"
총 시가,1.96B
배당금,"N/A
(N/A)"
평균 거래량,"4,860,768"
주가수익비율,-
베타,1.75
1년 변동률,-59.42%
발행주식수,"298,155,753"
다음 실적 발표일,2022년 8월 03일
