Key,Data
전일 종가,2
금일 변동,2-2.1
매출,362.81M
금일 시가,2
52주 변동폭,1.87-4.19
주당순이익,0.1
거래량,"48,281"
총 시가,382.7M
배당금,"N/A
(N/A)"
평균 거래량,"105,600"
주가수익비율,20.92
베타,1.44
1년 변동률,-30.69%
발행주식수,"182,238,069"
다음 실적 발표일,2022년 7월 27일
