Key,Data
전일 종가,40.26
금일 변동,39.88-40.95
매출,281.97M
금일 시가,40.13
52주 변동폭,37.72-47.5
주당순이익,4.04
거래량,"145,700"
총 시가,2.58B
배당금,"1.20
(2.94%)"
평균 거래량,"279,331"
주가수익비율,9.96
베타,1.08
1년 변동률,-15.22%
발행주식수,"63,172,175"
다음 실적 발표일,2022년 8월 11일
