Key,Data
전일 종가,19.86
금일 변동,20.96-20.96
매출,15.2M
금일 시가,20.96
52주 변동폭,19.86-28.36
주당순이익,1.84
거래량,390
총 시가,64.55M
배당금,"0.35
(1.67%)"
평균 거래량,"1,772"
주가수익비율,11.42
베타,0.72
1년 변동률,-2.65%
발행주식수,"3,079,610"
다음 실적 발표일,-
