Key,Data
전일 종가,30.2
금일 변동,29-31.86
매출,93.89M
금일 시가,30.47
52주 변동폭,15.06-39.17
주당순이익,5.96
거래량,"149,753"
총 시가,220.3M
배당금,"2.00
(6.32%)"
평균 거래량,"89,209"
주가수익비율,5.07
베타,0.57
1년 변동률,101.34%
발행주식수,"7,294,541"
다음 실적 발표일,2022년 8월 10일
