Key,Data
전일 종가,11.88
금일 변동,11.18-11.73
매출,18.88B
금일 시가,11.68
52주 변동폭,10.89-24.89
주당순이익,3.01
거래량,"4,798,433"
총 시가,3.21B
배당금,"N/A
(N/A)"
평균 거래량,"6,305,115"
주가수익비율,3.78
베타,1.89
1년 변동률,-40.34%
발행주식수,"282,465,382"
다음 실적 발표일,2022년 7월 29일
