Key,Data
전일 종가,16.3
금일 변동,15.57-16.68
매출,244.71M
금일 시가,16.15
52주 변동폭,14.12-44.57
주당순이익,-0.83
거래량,"210,092"
총 시가,668.47M
배당금,"N/A
(N/A)"
평균 거래량,"321,964"
주가수익비율,-
베타,0.94
1년 변동률,-57.15%
발행주식수,"40,785,123"
다음 실적 발표일,2022년 8월 03일
