Key,Data
전일 종가,2.123
금일 변동,1.901-2.16
매출,34.91M
금일 시가,2.152
52주 변동폭,1.901-4.29
주당순이익,-0.09
거래량,"48,987"
총 시가,47.68M
배당금,"2.804
(53.42%)"
평균 거래량,"43,220"
주가수익비율,-
베타,1.02
1년 변동률,-31.17%
발행주식수,"23,258,320"
다음 실적 발표일,2022년 5월 26일
