Key,Data
전일 종가,624.5
금일 변동,631-636.4
매출,172.97M
금일 시가,632
52주 변동폭,579.96-805.62
주당순이익,18.68
거래량,"3,202"
총 시가,1.13B
배당금,"7.80
(1.24%)"
평균 거래량,"3,888"
주가수익비율,33.78
베타,0.17
1년 변동률,3.41%
발행주식수,"1,795,104"
다음 실적 발표일,2022년 8월 09일
