Key,Data
전일 종가,2.28
금일 변동,2.23-2.39
매출,6.46M
금일 시가,2.23
52주 변동폭,2.05-31.23
주당순이익,-0.57
거래량,"28,242"
총 시가,10.74M
배당금,"N/A
(N/A)"
평균 거래량,"172,332"
주가수익비율,-
베타,1.16
1년 변동률,-74.95%
발행주식수,"4,513,893"
다음 실적 발표일,2022년 7월 13일
