Key,Data
전일 종가,19.24
금일 변동,18.95-19.43
매출,105.51M
금일 시가,19.08
52주 변동폭,18.4-26
주당순이익,2.72
거래량,"39,375"
총 시가,400.96M
배당금,"0.88
(4.61%)"
평균 거래량,"83,091"
주가수익비율,7.07
베타,0.99
1년 변동률,-15.22%
발행주식수,"21,047,519"
다음 실적 발표일,2022년 7월 28일
