Key,Data
전일 종가,35.71
금일 변동,35.1-36.42
매출,20.56B
금일 시가,35.21
52주 변동폭,19.23-39.78
주당순이익,0.33
거래량,"7,942,675"
총 시가,37.17B
배당금,"0.72
(1.98%)"
평균 거래량,"12,352,058"
주가수익비율,111.01
베타,1.41
1년 변동률,44.25%
발행주식수,"1,025,166,953"
다음 실적 발표일,2022년 7월 28일
