Key,Data
전일 종가,4.01
금일 변동,3.97-4.05
매출,31.38M
금일 시가,3.97
52주 변동폭,3.68-4.52
주당순이익,0.43
거래량,"1,399"
총 시가,67.92M
배당금,"0.12
(3.02%)"
평균 거래량,"9,157"
주가수익비율,9.18
베타,0.74
1년 변동률,-5.02%
발행주식수,"17,109,097"
다음 실적 발표일,2022년 7월 19일
