Key,Data
전일 종가,23.06
금일 변동,21.07-23.02
매출,5.62B
금일 시가,23.02
52주 변동폭,17.94-26.99
주당순이익,2.91
거래량,"5,380,462"
총 시가,7.62B
배당금,"N/A
(N/A)"
평균 거래량,"3,091,378"
주가수익비율,7.44
베타,1.29
1년 변동률,7.94%
발행주식수,"352,493,840"
다음 실적 발표일,2022년 7월 28일
