Key,Data
전일 종가,13.14
금일 변동,12.42-14.3
매출,277.49M
금일 시가,13
52주 변동폭,11.25-60.66
주당순이익,-3.23
거래량,"816,640"
총 시가,342.16M
배당금,"N/A
(N/A)"
평균 거래량,"277,983"
주가수익비율,-
베타,2.24
1년 변동률,-48.46%
발행주식수,"25,515,239"
다음 실적 발표일,2022년 8월 17일
