Key,Data
전일 종가,1.34
금일 변동,1.35-1.46
매출,21.38M
금일 시가,1.38
52주 변동폭,1.14-21.31
주당순이익,-3.65
거래량,"72,594"
총 시가,31.58M
배당금,"N/A
(N/A)"
평균 거래량,"335,475"
주가수익비율,-
베타,1.63
1년 변동률,-89.42%
발행주식수,"23,570,177"
다음 실적 발표일,2022년 6월 01일
