Key,Data
전일 종가,0.685
금일 변동,0.61-0.69
매출,144.96M
금일 시가,0.68
52주 변동폭,0.61-7.22
주당순이익,-2.11
거래량,"3,004,896"
총 시가,90.66M
배당금,"N/A
(N/A)"
평균 거래량,"12,210,443"
주가수익비율,-
베타,1.81
1년 변동률,-87.57%
발행주식수,"143,879,140"
다음 실적 발표일,2022년 8월 03일
