Key,Data
전일 종가,47.6
금일 변동,46-47.5
매출,40.31M
금일 시가,46.02
52주 변동폭,32.49-61.61
주당순이익,-0.08
거래량,"1,778"
총 시가,106.51M
배당금,"N/A
(N/A)"
평균 거래량,"2,042"
주가수익비율,194.92
베타,0.5
1년 변동률,28.38%
발행주식수,"2,242,315"
다음 실적 발표일,-
