Key,Data
전일 종가,241.56
금일 변동,239.82-248.47
매출,1.76B
금일 시가,239.82
52주 변동폭,227.53-350.21
주당순이익,4.25
거래량,"103,546"
총 시가,10.55B
배당금,"1.44
(0.60%)"
평균 거래량,"155,750"
주가수익비율,56.89
베타,1.16
1년 변동률,2.13%
발행주식수,"42,730,601"
다음 실적 발표일,2022년 7월 27일
