Key,Data
전일 종가,260.65
금일 변동,253.5-261.33
매출,192.56B
금일 시가,257.89
52주 변동폭,243.02-349.67
주당순이익,9.58
거래량,"28,785,530"
총 시가,1.94T
배당금,"2.48
(0.96%)"
평균 거래량,"32,704,985"
주가수익비율,27.09
베타,0.95
1년 변동률,3.53%
발행주식수,"7,479,033,135"
다음 실적 발표일,2022년 7월 21일
