Key,Data
전일 종가,1.08
금일 변동,1.0869-1.21
매출,31.19M
금일 시가,1.1
52주 변동폭,1.0293-1.95
주당순이익,-0.08
거래량,"2,683"
총 시가,42.01M
배당금,"N/A
(N/A)"
평균 거래량,"25,275"
주가수익비율,-
베타,1.9
1년 변동률,-12.95%
발행주식수,"34,723,046"
다음 실적 발표일,2022년 8월 15일
