Key,Data
전일 종가,0.625
금일 변동,0.48-0.5852
매출,27.09M
금일 시가,0.5781
52주 변동폭,0.48-13.35
주당순이익,-29.04
거래량,"3,815,866"
총 시가,5.31M
배당금,"N/A
(N/A)"
평균 거래량,"902,487"
주가수익비율,-
베타,0.35
1년 변동률,-91.59%
발행주식수,"10,359,264"
다음 실적 발표일,-
