Key,Data
전일 종가,59.32
금일 변동,59.6-61.11
매출,34.07M
금일 시가,59.6
52주 변동폭,53.3-65
주당순이익,0.05
거래량,"9,968"
총 시가,573.47M
배당금,"N/A
(N/A)"
평균 거래량,"11,126"
주가수익비율,"1,120.77"
베타,0.56
1년 변동률,10.11%
발행주식수,"9,431,994"
다음 실적 발표일,2022년 8월 04일
