Key,Data
전일 종가,1.27
금일 변동,1.23-1.315
매출,1.38M
금일 시가,1.27
52주 변동폭,0.9899-2.23
주당순이익,-0.36
거래량,"1,759,030"
총 시가,479.36M
배당금,"N/A
(N/A)"
평균 거래량,"2,472,658"
주가수익비율,-
베타,1.01
1년 변동률,-7.97%
발행주식수,"377,447,107"
다음 실적 발표일,2022년 8월 11일
