Key,Data
전일 종가,106.15
금일 변동,105.82-107.93
매출,6.54B
금일 시가,106.28
52주 변동폭,100.05-135.15
주당순이익,7.21
거래량,"528,104"
총 시가,22.46B
배당금,"2.80
(2.64%)"
평균 거래량,"872,779"
주가수익비율,14.73
베타,1.1
1년 변동률,-12.03%
발행주식수,"208,379,813"
다음 실적 발표일,2022년 7월 20일
