Key,Data
전일 종가,97.04
금일 변동,93.78-99.38
매출,13.59B
금일 시가,99.2
52주 변동폭,68.62-119.61
주당순이익,3.78
거래량,"2,239,999"
총 시가,59.18B
배당금,"1.16
(1.22%)"
평균 거래량,"2,673,595"
주가수익비율,25.23
베타,0.41
1년 변동률,-15.94%
발행주식수,"620,271,800"
다음 실적 발표일,2022년 8월 10일
