Key,Data
전일 종가,161.94
금일 변동,161.7-168.6
매출,13.04B
금일 시가,161.8
52주 변동폭,155.11-218.18
주당순이익,8.06
거래량,"815,805"
총 시가,17.52B
배당금,"1.60
(0.99%)"
평균 거래량,"1,023,586"
주가수익비율,20.09
베타,1.08
1년 변동률,-5.35%
발행주식수,"104,783,408"
다음 실적 발표일,2022년 7월 19일
