Key,Data
전일 종가,76.24
금일 변동,76.04-78.25
매출,715.82M
금일 시가,76.33
52주 변동폭,62.6-93.34
주당순이익,6.04
거래량,"266,303"
총 시가,5.88B
배당금,"1.96
(2.52%)"
평균 거래량,"400,104"
주가수익비율,12.63
베타,0.8
1년 변동률,-15.23%
발행주식수,"75,390,177"
다음 실적 발표일,2022년 8월 01일
