Key,Data
전일 종가,32.27
금일 변동,32.21-32.65
매출,73.05M
금일 시가,32.64
52주 변동폭,30.5-38.24
주당순이익,3.06
거래량,"19,628"
총 시가,520.24M
배당금,"1.08
(3.33%)"
평균 거래량,"19,564"
주가수익비율,10.61
베타,0.59
1년 변동률,-4.64%
발행주식수,"16,017,265"
다음 실적 발표일,2022년 7월 25일
