Key,Data
전일 종가,123.49
금일 변동,122.24-123.76
매출,2.2B
금일 시가,123.26
52주 변동폭,107.85-149.62
주당순이익,6.04
거래량,"462,829"
총 시가,15.77B
배당금,"N/A
(N/A)"
평균 거래량,"1,409,963"
주가수익비율,20.46
베타,0.63
1년 변동률,3.75%
발행주식수,"128,113,564"
다음 실적 발표일,2022년 7월 27일
