Key,Data
전일 종가,0.8579
금일 변동,0.85-0.8969
매출,10.25M
금일 시가,0.87
52주 변동폭,0.82-1.7984
주당순이익,0.11
거래량,"62,840"
총 시가,15.67M
배당금,"N/A
(N/A)"
평균 거래량,"221,711"
주가수익비율,7.81
베타,0.76
1년 변동률,-35.01%
발행주식수,"18,004,904"
다음 실적 발표일,-
