Key,Data
전일 종가,1.62
금일 변동,1.56-1.68
매출,300K
금일 시가,1.68
52주 변동폭,1.56-6.33
주당순이익,-0.61
거래량,"326,108"
총 시가,242.34M
배당금,"N/A
(N/A)"
평균 거래량,"606,960"
주가수익비율,-
베타,1.54
1년 변동률,-61.15%
발행주식수,"149,593,551"
다음 실적 발표일,2022년 8월 03일
