Key,Data
전일 종가,0.3731
금일 변동,0.3502-0.38
매출,1.36M
금일 시가,0.3633
52주 변동폭,0.3322-2.68
주당순이익,-0.85
거래량,"48,327"
총 시가,7.26M
배당금,"N/A
(N/A)"
평균 거래량,"478,189"
주가수익비율,-
베타,0.97
1년 변동률,-79.01%
발행주식수,"19,199,146"
다음 실적 발표일,2022년 7월 18일
