Key,Data
전일 종가,18.43
금일 변동,18.37-18.67
매출,68.52M
금일 시가,18.47
52주 변동폭,16.51-22.95
주당순이익,1.86
거래량,"31,270"
총 시가,425.28M
배당금,"0.80
(4.35%)"
평균 거래량,"58,593"
주가수익비율,9.92
베타,0.47
1년 변동률,-16.1%
발행주식수,"23,125,403"
다음 실적 발표일,2022년 8월 01일
