Key,Data
전일 종가,5.14
금일 변동,5.09-5.31
매출,145.69M
금일 시가,5.11
52주 변동폭,4.97-12.35
주당순이익,0.33
거래량,"129,680"
총 시가,219.72M
배당금,"N/A
(N/A)"
평균 거래량,"142,476"
주가수익비율,15.53
베타,2.11
1년 변동률,-47.17%
발행주식수,"42,091,852"
다음 실적 발표일,2022년 7월 27일
